sequence,event,timestamp,segment,direction,setup_timestamp,frozen_boundary,retest_candle_number,confirmation_timestamp,entry_timestamp,stop_level,exit_type,cancellation_reason,bid,ask,spread_points,confirmation_atr,effective_spread_limit_points
118,EXIT,2026.04.08 22:00:00.097,2026_P1,BUY,,0.0000000000,0,,2026.04.07 18:00:00.000,1.1546031677,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
1,SETUP,2026.04.27 11:00:00.000,2026_P2,BUY,2026.04.27 11:00:00.000,1.1744400000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
2,CONFIRMATION,2026.04.27 14:00:01.139,2026_P2,BUY,2026.04.27 11:00:00.000,1.1744400000,2,2026.04.27 13:00:00.000,,0.0000000000,,,1.1745500000,1.1746700000,12.00000000,0.001083701637,21.674032744656
3,ENTRY,2026.04.27 14:00:01.139,2026_P2,BUY,2026.04.27 11:00:00.000,1.1744400000,2,2026.04.27 13:00:00.000,2026.04.27 14:00:01.139,1.1725025967,,,1.1745500000,1.1746700000,12.00000000,0.001083701637,21.674032744656
4,EXIT,2026.04.27 19:54:44.473,2026_P2,BUY,,0.0000000000,0,,2026.04.27 14:00:01.000,1.1725025967,INITIAL_STOP,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
5,SETUP,2026.04.28 04:00:00.000,2026_P2,SELL,2026.04.28 04:00:00.000,1.1712800000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
6,CONFIRMATION,2026.04.28 06:00:00.320,2026_P2,SELL,2026.04.28 04:00:00.000,1.1712800000,1,2026.04.28 05:00:00.000,,0.0000000000,,,1.1707800000,1.1709200000,14.00000000,0.000885748417,17.714968337251
7,ENTRY,2026.04.28 06:00:00.320,2026_P2,SELL,2026.04.28 04:00:00.000,1.1712800000,1,2026.04.28 05:00:00.000,2026.04.28 06:00:00.320,1.1725514968,,,1.1707800000,1.1709200000,14.00000000,0.000885748417,17.714968337251
8,EXIT,2026.04.28 19:00:00.319,2026_P2,SELL,,0.0000000000,0,,2026.04.28 06:00:00.000,1.1725514968,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
9,SETUP,2026.04.29 16:00:00.000,2026_P2,SELL,2026.04.29 16:00:00.000,1.1692800000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
10,CONFIRMATION,2026.04.29 20:00:00.486,2026_P2,SELL,2026.04.29 16:00:00.000,1.1692800000,3,2026.04.29 19:00:00.000,,0.0000000000,,,1.1684000000,1.1685300000,13.00000000,0.001203623475,24.072469490449
11,ENTRY,2026.04.29 20:00:00.486,2026_P2,SELL,2026.04.29 16:00:00.000,1.1692800000,3,2026.04.29 19:00:00.000,2026.04.29 20:00:00.486,1.1708072469,,,1.1684000000,1.1685300000,13.00000000,0.001203623475,24.072469490449
12,EXIT,2026.04.30 13:30:02.036,2026_P2,SELL,,0.0000000000,0,,2026.04.29 20:00:00.000,1.1708072469,INITIAL_STOP,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
13,SETUP,2026.04.30 13:00:00.000,2026_P2,BUY,2026.04.30 13:00:00.000,1.1703400000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
14,CANCEL,2026.04.30 15:00:00.320,2026_P2,BUY,2026.04.30 13:00:00.000,1.1703400000,1,,,0.0000000000,,WRONG_EMA_SIDE,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
15,SETUP,2026.04.30 17:00:00.000,2026_P2,BUY,2026.04.30 17:00:00.000,1.1718900000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
16,CANCEL,2026.05.01 00:00:00.148,2026_P2,BUY,2026.04.30 17:00:00.000,1.1718900000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
17,SETUP,2026.05.01 14:00:00.000,2026_P2,BUY,2026.05.01 14:00:00.000,1.1747400000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
18,CONFIRMATION,2026.05.01 17:00:00.105,2026_P2,BUY,2026.05.01 14:00:00.000,1.1747400000,2,2026.05.01 16:00:00.000,,0.0000000000,,,1.1761200000,1.1763200000,20.00000000,0.001358452527,27.169050531387
19,ENTRY,2026.05.01 17:00:00.105,2026_P2,BUY,2026.05.01 14:00:00.000,1.1747400000,2,2026.05.01 16:00:00.000,2026.05.01 17:00:00.105,1.1736030949,,,1.1761200000,1.1763200000,20.00000000,0.001358452527,27.169050531387
20,EXIT,2026.05.01 20:03:59.287,2026_P2,BUY,,0.0000000000,0,,2026.05.01 17:00:00.000,1.1736030949,INITIAL_STOP,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
21,SETUP,2026.05.01 23:00:00.000,2026_P2,SELL,2026.05.01 23:00:00.000,1.1717300000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
22,CANCEL,2026.05.04 01:00:00.304,2026_P2,SELL,2026.05.01 23:00:00.000,1.1717300000,1,,,0.0000000000,,WRONG_EMA_SIDE,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
23,SETUP,2026.05.04 13:00:00.000,2026_P2,SELL,2026.05.04 13:00:00.000,1.1710700000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
24,CONFIRMATION,2026.05.04 16:00:00.100,2026_P2,SELL,2026.05.04 13:00:00.000,1.1710700000,2,2026.05.04 15:00:00.000,,0.0000000000,,,1.1708600000,1.1709800000,12.00000000,0.001427303105,28.546062093235
25,ENTRY,2026.05.04 16:00:00.100,2026_P2,SELL,2026.05.04 13:00:00.000,1.1710700000,2,2026.05.04 15:00:00.000,2026.05.04 16:00:00.100,1.1737146062,,,1.1708600000,1.1709800000,12.00000000,0.001427303105,28.546062093235
26,EXIT,2026.05.05 18:00:00.143,2026_P2,SELL,,0.0000000000,0,,2026.05.04 16:00:00.000,1.1737146062,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
27,SETUP,2026.05.06 02:00:00.000,2026_P2,BUY,2026.05.06 02:00:00.000,1.1712900000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
28,CONFIRMATION,2026.05.06 04:00:00.161,2026_P2,BUY,2026.05.06 02:00:00.000,1.1712900000,1,2026.05.06 03:00:00.000,,0.0000000000,,,1.1719300000,1.1720500000,12.00000000,0.001121818781,22.436375626926
29,ENTRY,2026.05.06 04:00:00.161,2026_P2,BUY,2026.05.06 02:00:00.000,1.1712900000,1,2026.05.06 03:00:00.000,2026.05.06 04:00:00.161,1.1698063624,,,1.1719300000,1.1720500000,12.00000000,0.001121818781,22.436375626926
30,EXIT,2026.05.07 23:00:00.164,2026_P2,BUY,,0.0000000000,0,,2026.05.06 04:00:00.000,1.1698063624,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
31,SETUP,2026.05.07 23:00:00.000,2026_P2,SELL,2026.05.07 23:00:00.000,1.1732900000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
32,CANCEL,2026.05.08 01:00:00.128,2026_P2,SELL,2026.05.07 23:00:00.000,1.1732900000,1,,,0.0000000000,,WRONG_EMA_SIDE,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
33,SETUP,2026.05.08 15:00:00.000,2026_P2,BUY,2026.05.08 15:00:00.000,1.1772900000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
34,CONFIRMATION,2026.05.08 17:00:00.345,2026_P2,BUY,2026.05.08 15:00:00.000,1.1772900000,1,2026.05.08 16:00:00.000,,0.0000000000,,,1.1778400000,1.1779900000,15.00000000,0.001275794529,25.515890582104
35,ENTRY,2026.05.08 17:00:00.345,2026_P2,BUY,2026.05.08 15:00:00.000,1.1772900000,1,2026.05.08 16:00:00.000,2026.05.08 17:00:00.345,1.1754384109,,,1.1778400000,1.1779900000,15.00000000,0.001275794529,25.515890582104
36,EXIT,2026.05.11 00:00:00.796,2026_P2,BUY,,0.0000000000,0,,2026.05.08 17:00:00.000,1.1754384109,INITIAL_STOP,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
37,SETUP,2026.05.12 16:00:00.000,2026_P2,SELL,2026.05.12 16:00:00.000,1.1734300000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
38,CONFIRMATION,2026.05.12 19:00:00.053,2026_P2,SELL,2026.05.12 16:00:00.000,1.1734300000,2,2026.05.12 18:00:00.000,,0.0000000000,,,1.1732000000,1.1733300000,13.00000000,0.001129534118,22.590682361087
39,ENTRY,2026.05.12 19:00:00.053,2026_P2,SELL,2026.05.12 16:00:00.000,1.1734300000,2,2026.05.12 18:00:00.000,2026.05.12 19:00:00.053,1.1754590682,,,1.1732000000,1.1733300000,13.00000000,0.001129534118,22.590682361087
40,EXIT,2026.05.18 10:00:00.057,2026_P2,SELL,,0.0000000000,0,,2026.05.12 19:00:00.000,1.1754590682,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
41,SETUP,2026.05.19 11:00:00.000,2026_P2,SELL,2026.05.19 11:00:00.000,1.1628100000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
42,CANCEL,2026.05.19 18:00:00.013,2026_P2,SELL,2026.05.19 11:00:00.000,1.1628100000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
43,SETUP,2026.05.19 17:00:00.000,2026_P2,SELL,2026.05.19 17:00:00.000,1.1600900000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
44,CANCEL,2026.05.20 00:00:00.112,2026_P2,SELL,2026.05.19 17:00:00.000,1.1600900000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
45,SETUP,2026.05.20 11:00:00.000,2026_P2,SELL,2026.05.20 11:00:00.000,1.1591200000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
46,CONFIRMATION,2026.05.20 13:00:00.178,2026_P2,SELL,2026.05.20 11:00:00.000,1.1591200000,1,2026.05.20 12:00:00.000,,0.0000000000,,,1.1587400000,1.1588800000,14.00000000,0.000959940091,19.198801824922
47,ENTRY,2026.05.20 13:00:00.178,2026_P2,SELL,2026.05.20 11:00:00.000,1.1591200000,1,2026.05.20 12:00:00.000,2026.05.20 13:00:00.178,1.1606598802,,,1.1587400000,1.1588800000,14.00000000,0.000959940091,19.198801824922
48,EXIT,2026.05.20 17:16:34.686,2026_P2,SELL,,0.0000000000,0,,2026.05.20 13:00:00.000,1.1606598802,INITIAL_STOP,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
49,SETUP,2026.05.26 07:00:00.000,2026_P2,SELL,2026.05.26 07:00:00.000,1.1629800000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
50,CONFIRMATION,2026.05.26 09:00:00.118,2026_P2,SELL,2026.05.26 07:00:00.000,1.1629800000,1,2026.05.26 08:00:00.000,,0.0000000000,,,1.1627300000,1.1628500000,12.00000000,0.000673542943,13.470858859582
51,ENTRY,2026.05.26 09:00:00.118,2026_P2,SELL,2026.05.26 07:00:00.000,1.1629800000,1,2026.05.26 08:00:00.000,2026.05.26 09:00:00.118,1.1640770859,,,1.1627300000,1.1628500000,12.00000000,0.000673542943,13.470858859582
52,EXIT,2026.05.26 10:31:54.595,2026_P2,SELL,,0.0000000000,0,,2026.05.26 09:00:00.000,1.1640770859,INITIAL_STOP,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
53,SETUP,2026.05.27 09:00:00.000,2026_P2,BUY,2026.05.27 09:00:00.000,1.1644300000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
54,CANCEL,2026.05.27 14:00:00.235,2026_P2,BUY,2026.05.27 09:00:00.000,1.1644300000,4,,,0.0000000000,,WRONG_EMA_SIDE,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
55,SETUP,2026.05.28 02:00:00.000,2026_P2,SELL,2026.05.28 02:00:00.000,1.1621100000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
56,CONFIRMATION,2026.05.28 04:00:00.126,2026_P2,SELL,2026.05.28 02:00:00.000,1.1621100000,1,2026.05.28 03:00:00.000,,0.0000000000,,,1.1620100000,1.1621200000,11.00000000,0.000926255457,18.525109132373
57,ENTRY,2026.05.28 04:00:00.126,2026_P2,SELL,2026.05.28 02:00:00.000,1.1621100000,1,2026.05.28 03:00:00.000,2026.05.28 04:00:00.126,1.1638625109,,,1.1620100000,1.1621200000,11.00000000,0.000926255457,18.525109132373
58,EXIT,2026.05.28 15:53:05.022,2026_P2,SELL,,0.0000000000,0,,2026.05.28 04:00:00.000,1.1638625109,INITIAL_STOP,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
59,SETUP,2026.05.28 15:00:00.000,2026_P2,BUY,2026.05.28 15:00:00.000,1.1632400000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
60,CANCEL,2026.05.28 17:00:00.005,2026_P2,BUY,2026.05.28 15:00:00.000,1.1632400000,1,,,0.0000000000,,WRONG_EMA_SIDE,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
61,SETUP,2026.05.28 17:00:00.000,2026_P2,BUY,2026.05.28 17:00:00.000,1.1642500000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
62,CANCEL,2026.05.29 00:00:00.282,2026_P2,BUY,2026.05.28 17:00:00.000,1.1642500000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
63,SETUP,2026.05.29 17:00:00.000,2026_P2,BUY,2026.05.29 17:00:00.000,1.1655800000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
64,CANCEL,2026.06.01 00:00:31.925,2026_P2,BUY,2026.05.29 17:00:00.000,1.1655800000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
65,SETUP,2026.06.01 16:00:00.000,2026_P2,SELL,2026.06.01 16:00:00.000,1.1641000000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
66,CANCEL,2026.06.01 23:00:00.312,2026_P2,SELL,2026.06.01 16:00:00.000,1.1641000000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
67,SETUP,2026.06.02 20:00:00.000,2026_P2,SELL,2026.06.02 20:00:00.000,1.1623500000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
68,CONFIRMATION,2026.06.03 03:00:00.121,2026_P2,SELL,2026.06.02 20:00:00.000,1.1623500000,6,2026.06.03 02:00:00.000,,0.0000000000,,,1.1620600000,1.1621800000,12.00000000,0.000859100263,17.182005258724
69,ENTRY,2026.06.03 03:00:00.121,2026_P2,SELL,2026.06.02 20:00:00.000,1.1623500000,6,2026.06.03 02:00:00.000,2026.06.03 03:00:00.121,1.1637782005,,,1.1620600000,1.1621800000,12.00000000,0.000859100263,17.182005258724
70,EXIT,2026.06.04 13:00:00.163,2026_P2,SELL,,0.0000000000,0,,2026.06.03 03:00:00.000,1.1637782005,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
71,SETUP,2026.06.04 14:00:00.000,2026_P2,BUY,2026.06.04 14:00:00.000,1.1633500000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
72,CONFIRMATION,2026.06.04 17:00:00.218,2026_P2,BUY,2026.06.04 14:00:00.000,1.1633500000,2,2026.06.04 16:00:00.000,,0.0000000000,,,1.1635400000,1.1636700000,13.00000000,0.000934508330,18.690166603529
73,ENTRY,2026.06.04 17:00:00.218,2026_P2,BUY,2026.06.04 14:00:00.000,1.1633500000,2,2026.06.04 16:00:00.000,2026.06.04 17:00:00.218,1.1618009833,,,1.1635400000,1.1636700000,13.00000000,0.000934508330,18.690166603529
74,EXIT,2026.06.04 21:24:31.769,2026_P2,BUY,,0.0000000000,0,,2026.06.04 17:00:00.000,1.1618009833,INITIAL_STOP,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
75,SETUP,2026.06.05 15:00:00.000,2026_P2,SELL,2026.06.05 15:00:00.000,1.1604900000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
76,CANCEL,2026.06.05 22:00:00.071,2026_P2,SELL,2026.06.05 15:00:00.000,1.1604900000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
77,SETUP,2026.06.08 00:00:00.000,2026_P2,SELL,2026.06.08 00:00:00.000,1.1516800000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
78,CONFIRMATION,2026.06.08 02:00:00.090,2026_P2,SELL,2026.06.08 00:00:00.000,1.1516800000,1,2026.06.08 01:00:00.000,,0.0000000000,,,1.1512600000,1.1514000000,14.00000000,0.001295308216,25.906164312193
79,ENTRY,2026.06.08 02:00:00.090,2026_P2,SELL,2026.06.08 00:00:00.000,1.1516800000,1,2026.06.08 01:00:00.000,2026.06.08 02:00:00.090,1.1538506164,,,1.1512600000,1.1514000000,14.00000000,0.001295308216,25.906164312193
80,EXIT,2026.06.08 08:18:00.426,2026_P2,SELL,,0.0000000000,0,,2026.06.08 02:00:00.000,1.1538506164,INITIAL_STOP,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
81,SETUP,2026.06.11 01:00:00.000,2026_P2,SELL,2026.06.11 01:00:00.000,1.1533100000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
82,CANCEL,2026.06.11 08:00:00.140,2026_P2,SELL,2026.06.11 01:00:00.000,1.1533100000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
83,SETUP,2026.06.11 18:00:00.000,2026_P2,SELL,2026.06.11 18:00:00.000,1.1514000000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
84,CONFIRMATION,2026.06.11 20:00:00.294,2026_P2,SELL,2026.06.11 18:00:00.000,1.1514000000,1,2026.06.11 19:00:00.000,,0.0000000000,,,1.1508200000,1.1509400000,12.00000000,0.001224878074,24.497561482319
85,ENTRY,2026.06.11 20:00:00.294,2026_P2,SELL,2026.06.11 18:00:00.000,1.1514000000,1,2026.06.11 19:00:00.000,2026.06.11 20:00:00.294,1.1532697561,,,1.1508200000,1.1509400000,12.00000000,0.001224878074,24.497561482319
86,EXIT,2026.06.11 20:31:40.474,2026_P2,SELL,,0.0000000000,0,,2026.06.11 20:00:00.000,1.1532697561,INITIAL_STOP,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
87,SETUP,2026.06.11 22:00:00.000,2026_P2,BUY,2026.06.11 22:00:00.000,1.1566000000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
88,CANCEL,2026.06.12 04:00:00.086,2026_P2,BUY,2026.06.11 22:00:00.000,1.1566000000,5,,,0.0000000000,,WRONG_EMA_SIDE,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
89,SETUP,2026.06.15 00:00:00.000,2026_P2,BUY,2026.06.15 00:00:00.000,1.1588800000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
90,CANCEL,2026.06.15 07:00:00.301,2026_P2,BUY,2026.06.15 00:00:00.000,1.1588800000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
91,SETUP,2026.06.16 07:00:00.000,2026_P2,SELL,2026.06.16 07:00:00.000,1.1581000000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
92,CANCEL,2026.06.16 10:00:00.321,2026_P2,SELL,2026.06.16 07:00:00.000,1.1581000000,2,,,0.0000000000,,WRONG_EMA_SIDE,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
93,SETUP,2026.06.16 18:00:00.000,2026_P2,BUY,2026.06.16 18:00:00.000,1.1612300000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
94,CONFIRMATION,2026.06.16 20:00:01.317,2026_P2,BUY,2026.06.16 18:00:00.000,1.1612300000,1,2026.06.16 19:00:00.000,,0.0000000000,,,1.1612600000,1.1613800000,12.00000000,0.001134541216,22.690824327602
95,ENTRY,2026.06.16 20:00:01.317,2026_P2,BUY,2026.06.16 18:00:00.000,1.1612300000,1,2026.06.16 19:00:00.000,2026.06.16 20:00:01.317,1.1591109176,,,1.1612600000,1.1613800000,12.00000000,0.001134541216,22.690824327602
96,EXIT,2026.06.17 12:00:00.038,2026_P2,BUY,,0.0000000000,0,,2026.06.16 20:00:01.000,1.1591109176,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
97,SETUP,2026.06.17 21:00:00.000,2026_P2,SELL,2026.06.17 21:00:00.000,1.1580300000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
98,CANCEL,2026.06.18 04:00:00.070,2026_P2,SELL,2026.06.17 21:00:00.000,1.1580300000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
99,SETUP,2026.06.18 12:00:00.000,2026_P2,SELL,2026.06.18 12:00:00.000,1.1477300000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
100,CONFIRMATION,2026.06.18 16:00:00.219,2026_P2,SELL,2026.06.18 12:00:00.000,1.1477300000,3,2026.06.18 15:00:00.000,,0.0000000000,,,1.1468700000,1.1469900000,12.00000000,0.001512792943,30.000000000000
101,ENTRY,2026.06.18 16:00:00.219,2026_P2,SELL,2026.06.18 12:00:00.000,1.1477300000,3,2026.06.18 15:00:00.000,2026.06.18 16:00:00.219,1.1498955859,,,1.1468700000,1.1469900000,12.00000000,0.001512792943,30.000000000000
102,EXIT,2026.06.19 16:00:00.131,2026_P2,SELL,,0.0000000000,0,,2026.06.18 16:00:00.000,1.1498955859,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
103,SETUP,2026.06.22 10:00:00.000,2026_P2,SELL,2026.06.22 10:00:00.000,1.1447300000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
104,CONFIRMATION,2026.06.22 17:00:00.353,2026_P2,SELL,2026.06.22 10:00:00.000,1.1447300000,6,2026.06.22 16:00:00.000,,0.0000000000,,,1.1427600000,1.1428900000,13.00000000,0.001247247647,24.944952934432
105,ENTRY,2026.06.22 17:00:00.353,2026_P2,SELL,2026.06.22 10:00:00.000,1.1447300000,6,2026.06.22 16:00:00.000,2026.06.22 17:00:00.353,1.1452544953,,,1.1427600000,1.1428900000,13.00000000,0.001247247647,24.944952934432
106,EXIT,2026.06.25 07:00:00.007,2026_P2,SELL,,0.0000000000,0,,2026.06.22 17:00:00.000,1.1452544953,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
107,SETUP,2026.06.25 14:00:00.000,2026_P2,SELL,2026.06.25 14:00:00.000,1.1339500000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
108,CANCEL,2026.06.25 21:00:00.128,2026_P2,SELL,2026.06.25 14:00:00.000,1.1339500000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
109,SETUP,2026.06.30 07:00:00.000,2026_P2,SELL,2026.06.30 07:00:00.000,1.1391900000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
110,CONFIRMATION,2026.06.30 09:00:00.104,2026_P2,SELL,2026.06.30 07:00:00.000,1.1391900000,1,2026.06.30 08:00:00.000,,0.0000000000,,,1.1384200000,1.1385400000,12.00000000,0.000917370858,18.347417167266
111,ENTRY,2026.06.30 09:00:00.104,2026_P2,SELL,2026.06.30 07:00:00.000,1.1391900000,1,2026.06.30 08:00:00.000,2026.06.30 09:00:00.104,1.1402547417,,,1.1384200000,1.1385400000,12.00000000,0.000917370858,18.347417167266
112,EXIT,2026.06.30 09:55:30.462,2026_P2,SELL,,0.0000000000,0,,2026.06.30 09:00:00.000,1.1402547417,INITIAL_STOP,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
113,SETUP,2026.06.30 17:00:00.000,2026_P2,BUY,2026.06.30 17:00:00.000,1.1428400000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
114,CANCEL,2026.06.30 19:00:00.159,2026_P2,BUY,2026.06.30 17:00:00.000,1.1428400000,1,,,0.0000000000,,WRONG_EMA_SIDE,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
1,SETUP,2026.07.17 13:00:00.000,2026_P3,SELL,2026.07.17 13:00:00.000,1.1430700000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
2,CONFIRMATION,2026.07.17 15:00:00.141,2026_P3,SELL,2026.07.17 13:00:00.000,1.1430700000,1,2026.07.17 14:00:00.000,,0.0000000000,,,1.1429500000,1.1430700000,12.00000000,0.000899553358,17.991067156632
3,ENTRY,2026.07.17 15:00:00.141,2026_P3,SELL,2026.07.17 13:00:00.000,1.1430700000,1,2026.07.17 14:00:00.000,2026.07.17 15:00:00.141,1.1447491067,,,1.1429500000,1.1430700000,12.00000000,0.000899553358,17.991067156632
4,EXIT,2026.07.20 08:00:00.165,2026_P3,SELL,,0.0000000000,0,,2026.07.17 15:00:00.000,1.1447491067,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
5,SETUP,2026.07.20 16:00:00.000,2026_P3,SELL,2026.07.20 16:00:00.000,1.1416300000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
6,CONFIRMATION,2026.07.20 18:00:00.156,2026_P3,SELL,2026.07.20 16:00:00.000,1.1416300000,1,2026.07.20 17:00:00.000,,0.0000000000,,,1.1406000000,1.1407200000,12.00000000,0.000929508144,18.590162885717
7,ENTRY,2026.07.20 18:00:00.156,2026_P3,SELL,2026.07.20 16:00:00.000,1.1416300000,1,2026.07.20 17:00:00.000,2026.07.20 18:00:00.156,1.1424590163,,,1.1406000000,1.1407200000,12.00000000,0.000929508144,18.590162885717
