condition,source_dataset,source_date_not_normalized_to_utc_plus_3,source_segment_previous_day_balance_proxy_usd,source_segment_realized_cash_flow_proxy_usd,source_segment_end_of_date_balance_proxy_usd,midnight_balance_utc_plus_3_usd,midnight_equity_utc_plus_3_usd,intraday_minimum_equity_usd,official_profitable_day_calculation_usd,authoritative_status,continuity_note
HIGH,V28_2025_DEVELOPMENT,2025-06-02,10544.3111528144,81.4806524011,10625.7918052155,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-06-03,10625.7918052155,0.0000000000,10625.7918052155,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-06-04,10625.7918052155,0.0000000000,10625.7918052155,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-06-05,10625.7918052155,0.0000000000,10625.7918052155,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-06-06,10625.7918052155,0.0000000000,10625.7918052155,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-06-07,10625.7918052155,0.0000000000,10625.7918052155,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-06-08,10625.7918052155,0.0000000000,10625.7918052155,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-06-09,10625.7918052155,0.0000000000,10625.7918052155,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-06-10,10625.7918052155,0.0000000000,10625.7918052155,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-06-11,10625.7918052155,0.0000000000,10625.7918052155,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-06-12,10625.7918052155,0.0000000000,10625.7918052155,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-06-13,10625.7918052155,0.0000000000,10625.7918052155,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-06-14,10625.7918052155,0.0000000000,10625.7918052155,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-06-15,10625.7918052155,0.0000000000,10625.7918052155,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-06-16,10625.7918052155,0.0000000000,10625.7918052155,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-06-17,10625.7918052155,0.0000000000,10625.7918052155,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-06-18,10625.7918052155,0.0000000000,10625.7918052155,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-06-19,10625.7918052155,0.0000000000,10625.7918052155,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-06-20,10625.7918052155,0.0000000000,10625.7918052155,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-06-21,10625.7918052155,0.0000000000,10625.7918052155,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-06-22,10625.7918052155,0.0000000000,10625.7918052155,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-06-23,10625.7918052155,-58.9795540383,10566.8122511773,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-06-24,10566.8122511773,0.0000000000,10566.8122511773,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-06-25,10566.8122511773,0.0000000000,10566.8122511773,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-06-26,10566.8122511773,0.0000000000,10566.8122511773,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-06-27,10566.8122511773,0.0000000000,10566.8122511773,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-06-28,10566.8122511773,0.0000000000,10566.8122511773,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-06-29,10566.8122511773,0.0000000000,10566.8122511773,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-06-30,10566.8122511773,0.0000000000,10566.8122511773,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-07-01,10566.8122511773,0.0000000000,10566.8122511773,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-07-02,10566.8122511773,0.0000000000,10566.8122511773,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-07-03,10566.8122511773,0.0000000000,10566.8122511773,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-07-04,10566.8122511773,0.0000000000,10566.8122511773,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-07-05,10566.8122511773,0.0000000000,10566.8122511773,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-07-06,10566.8122511773,0.0000000000,10566.8122511773,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-07-07,10566.8122511773,112.9336598707,10679.7459110480,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-07-08,10679.7459110480,0.0000000000,10679.7459110480,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-07-09,10679.7459110480,0.0000000000,10679.7459110480,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-07-10,10679.7459110480,0.0000000000,10679.7459110480,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-07-11,10679.7459110480,0.0000000000,10679.7459110480,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-07-12,10679.7459110480,0.0000000000,10679.7459110480,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-07-13,10679.7459110480,0.0000000000,10679.7459110480,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-07-14,10679.7459110480,0.0000000000,10679.7459110480,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-07-15,10679.7459110480,-56.5607105771,10623.1852004709,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-07-16,10623.1852004709,0.0000000000,10623.1852004709,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-07-17,10623.1852004709,0.0000000000,10623.1852004709,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-07-18,10623.1852004709,0.0000000000,10623.1852004709,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-07-19,10623.1852004709,0.0000000000,10623.1852004709,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-07-20,10623.1852004709,0.0000000000,10623.1852004709,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-07-21,10623.1852004709,0.0000000000,10623.1852004709,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-07-22,10623.1852004709,0.0000000000,10623.1852004709,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-07-23,10623.1852004709,0.0000000000,10623.1852004709,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-07-24,10623.1852004709,0.0000000000,10623.1852004709,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-07-25,10623.1852004709,0.0000000000,10623.1852004709,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-07-26,10623.1852004709,0.0000000000,10623.1852004709,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-07-27,10623.1852004709,0.0000000000,10623.1852004709,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-07-28,10623.1852004709,0.0000000000,10623.1852004709,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-07-29,10623.1852004709,-115.5310501434,10507.6541503275,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-07-30,10507.6541503275,-62.9271025811,10444.7270477463,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-07-31,10444.7270477463,0.0000000000,10444.7270477463,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-08-01,10444.7270477463,0.0000000000,10444.7270477463,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-08-02,10444.7270477463,0.0000000000,10444.7270477463,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-08-03,10444.7270477463,0.0000000000,10444.7270477463,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-08-04,10444.7270477463,-87.4756966697,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-08-05,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-08-06,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-08-07,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-08-08,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-08-09,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-08-10,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-08-11,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-08-12,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-08-13,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-08-14,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-08-15,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-08-16,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-08-17,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-08-18,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-08-19,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-08-20,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-08-21,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-08-22,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-08-23,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-08-24,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-08-25,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-08-26,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-08-27,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-08-28,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-08-29,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-08-30,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-08-31,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-09-01,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-09-02,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-09-03,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-09-04,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-09-05,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-09-06,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-09-07,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-09-08,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-09-09,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-09-10,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-09-11,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-09-12,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-09-13,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-09-14,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-09-15,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-09-16,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-09-17,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-09-18,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-09-19,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-09-20,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-09-21,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-09-22,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-09-23,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-09-24,10357.2513510766,0.0000000000,10357.2513510766,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-09-25,10357.2513510766,-62.8972943665,10294.3540567101,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-09-26,10294.3540567101,0.0000000000,10294.3540567101,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-09-27,10294.3540567101,0.0000000000,10294.3540567101,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-09-28,10294.3540567101,0.0000000000,10294.3540567101,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-09-29,10294.3540567101,0.0000000000,10294.3540567101,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-09-30,10294.3540567101,0.0000000000,10294.3540567101,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-10-01,10294.3540567101,0.0000000000,10294.3540567101,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-10-02,10294.3540567101,0.0000000000,10294.3540567101,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-10-03,10294.3540567101,0.0000000000,10294.3540567101,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-10-04,10294.3540567101,0.0000000000,10294.3540567101,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-10-05,10294.3540567101,0.0000000000,10294.3540567101,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-10-06,10294.3540567101,-126.1325542836,10168.2215024265,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-10-07,10168.2215024265,0.0000000000,10168.2215024265,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-10-08,10168.2215024265,0.0000000000,10168.2215024265,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-10-09,10168.2215024265,0.0000000000,10168.2215024265,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-10-10,10168.2215024265,0.0000000000,10168.2215024265,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-10-11,10168.2215024265,0.0000000000,10168.2215024265,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-10-12,10168.2215024265,0.0000000000,10168.2215024265,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-10-13,10168.2215024265,0.0000000000,10168.2215024265,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-10-14,10168.2215024265,0.0000000000,10168.2215024265,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-10-15,10168.2215024265,0.0000000000,10168.2215024265,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-10-16,10168.2215024265,0.0000000000,10168.2215024265,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-10-17,10168.2215024265,0.0000000000,10168.2215024265,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-10-18,10168.2215024265,0.0000000000,10168.2215024265,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-10-19,10168.2215024265,0.0000000000,10168.2215024265,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-10-20,10168.2215024265,0.0000000000,10168.2215024265,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-10-21,10168.2215024265,0.0000000000,10168.2215024265,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-10-22,10168.2215024265,0.0000000000,10168.2215024265,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-10-23,10168.2215024265,0.0000000000,10168.2215024265,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-10-24,10168.2215024265,0.0000000000,10168.2215024265,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-10-25,10168.2215024265,0.0000000000,10168.2215024265,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-10-26,10168.2215024265,0.0000000000,10168.2215024265,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-10-27,10168.2215024265,0.0000000000,10168.2215024265,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-10-28,10168.2215024265,0.0000000000,10168.2215024265,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-10-29,10168.2215024265,0.0000000000,10168.2215024265,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-10-30,10168.2215024265,0.0000000000,10168.2215024265,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-10-31,10168.2215024265,0.0000000000,10168.2215024265,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-11-01,10168.2215024265,0.0000000000,10168.2215024265,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-11-02,10168.2215024265,0.0000000000,10168.2215024265,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-11-03,10168.2215024265,272.1645864089,10440.3860888354,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-11-04,10440.3860888354,0.0000000000,10440.3860888354,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-11-05,10440.3860888354,0.0000000000,10440.3860888354,,,,,INSUFFICIENT_EVIDENCE,
HIGH,V28_2025_DEVELOPMENT,2025-11-06,10440.3860888354,0.0000000000,10440.3860888354,,,,,INSUFFICIENT_EVIDENCE,
