schema,time,dataset,execution_layer,symbol,record_type,signal_time,scheduled_exit,direction,requested_price,actual_price,spread_points,slippage_points,volume,initial_risk_amount,stop_loss,order_ticket,deal_ticket,broker_retcode,fill_confirmed,atr_or_exit_reason
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.13 23:55:01,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,EXIT_TRANSACTION,NONE,NONE,BUY,0.6980400000,0.6980300000,0,1.0000,0.02000000,0,0,34,34,10009,YES,WEEKEND_REVERSAL_WEEK_END
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.13 23:55:01,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,EXIT_TRANSACTION,NONE,NONE,BUY,0.5774400000,0.5776400000,0,-20.0000,0.02000000,0,0,35,35,10009,YES,WEEKEND_REVERSAL_WEEK_END
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.13 23:55:01,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,EXIT_TRANSACTION,NONE,NONE,SELL,1.3732200000,1.3732100000,0,-1.0000,0.03000000,0,0,36,36,10009,YES,WEEKEND_REVERSAL_WEEK_END
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.13 23:55:01,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,EXIT_TRANSACTION,NONE,NONE,SELL,0.7915500000,0.7916000000,0,5.0000,0.01000000,0,0,37,37,10009,YES,WEEKEND_REVERSAL_WEEK_END
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.16 02:05:00,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,ENTRY_ATTEMPT,2026.03.16 02:05:00,2026.03.20 23:55:00,SELL,0.5789700000,0.0000000000,15,0.0000,0.02000000,41.14000000,0.5995400000,38,38,10009,NO,0.006855714286
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.16 02:05:00,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,ENTRY_TRANSACTION,NONE,2026.03.20 23:55:00,SELL,0.5789700000,0.5789700000,15,0.0000,0.02000000,41.14000000,0.5995400000,38,38,10009,YES,0.000000000000
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.20 23:55:00,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,EXIT_ATTEMPT,2026.03.20 23:55:00,2026.03.20 23:55:00,SELL,0.5830400000,0.0000000000,0,0.0000,0.02000000,0,0,39,39,10009,NO,WEEKEND_REVERSAL_WEEK_END
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.20 23:55:00,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,EXIT_TRANSACTION,NONE,NONE,SELL,0.5830400000,0.5830300000,0,-1.0000,0.02000000,0,0,39,39,10009,YES,WEEKEND_REVERSAL_WEEK_END
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.30 02:05:00,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,ENTRY_ATTEMPT,2026.03.30 02:05:00,2026.04.03 23:55:00,SELL,0.5731900000,0.0000000000,15,0.0000,0.02000000,44.02000000,0.5952000000,40,40,10009,NO,0.007333571429
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.30 02:05:00,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,ENTRY_ATTEMPT,2026.03.30 02:05:00,2026.04.03 23:55:00,BUY,0.7999500000,0.0000000000,18,0.0000,0.01000000,26.04541836,0.7793400000,41,41,10009,NO,0.006870000000
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.30 02:05:00,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,ENTRY_TRANSACTION,NONE,2026.04.03 23:55:00,SELL,0.5731900000,0.5731900000,15,0.0000,0.02000000,44.02000000,0.5952000000,40,40,10009,YES,0.000000000000
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.30 02:05:00,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,ENTRY_TRANSACTION,NONE,2026.04.03 23:55:00,BUY,0.7999500000,0.7999500000,18,0.0000,0.01000000,26.04541836,0.7793400000,41,41,10009,YES,0.000000000000
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.04.03 23:55:00,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,EXIT_ATTEMPT,2026.04.03 23:55:00,2026.04.03 23:55:00,SELL,0.5704200000,0.0000000000,0,0.0000,0.02000000,0,0,42,42,10009,NO,WEEKEND_REVERSAL_WEEK_END
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.04.03 23:55:00,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,EXIT_ATTEMPT,2026.04.03 23:55:00,2026.04.03 23:55:00,BUY,0.7986500000,0.0000000000,0,0.0000,0.01000000,0,0,43,43,10009,NO,WEEKEND_REVERSAL_WEEK_END
