schema,time,segment_id,record_type,signal_bar_time,position_identifier,direction,requested_price,actual_price,spread_points,slippage_points,volume,initial_risk_amount,stop_loss,order_ticket,deal_ticket,broker_retcode,exit_reason,fill_confirmed
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.21 01:00:00,D2,EXIT_ATTEMPT,2025.02.21 00:00:00,4,BUY,0.0000000000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.21 02:00:00,D2,EXIT_ATTEMPT,2025.02.21 01:00:00,4,BUY,0.0000000000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.21 03:00:00,D2,EXIT_ATTEMPT,2025.02.21 02:00:00,4,BUY,0.0000000000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.21 04:00:00,D2,EXIT_ATTEMPT,2025.02.21 03:00:00,4,BUY,0.0000000000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.21 05:00:00,D2,EXIT_ATTEMPT,2025.02.21 04:00:00,4,BUY,0.0000000000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.21 06:00:02,D2,EXIT_ATTEMPT,2025.02.21 05:00:00,4,BUY,0.0000000000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.21 07:00:00,D2,EXIT_ATTEMPT,2025.02.21 06:00:00,4,BUY,0.0000000000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.21 08:00:00,D2,EXIT_ATTEMPT,2025.02.21 07:00:00,4,BUY,0.0000000000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.21 09:01:32,D2,EXIT_ATTEMPT,2025.02.21 08:00:00,4,BUY,0.0000000000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.21 10:00:01,D2,EXIT_ATTEMPT,2025.02.21 09:00:00,4,BUY,0.0000000000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.21 11:00:00,D2,EXIT_ATTEMPT,2025.02.21 10:00:00,4,BUY,1.0475900000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,5,5,10009,LONG_EXIT_BREAKOUT,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.21 11:00:00,D2,EXIT_TRANSACTION,NONE,4,BUY,1.0475900000,1.0475900000,0,0.0000,0.08000000,0.00000000,0.0000000000,5,5,10009,LONG_EXIT_BREAKOUT,YES
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.24 04:00:00,D2,ENTRY_ATTEMPT,2025.02.24 03:00:00,0,BUY,1.0518700000,0.0000000000,12,0.0000,0.08000000,23.92000000,1.0488800000,6,6,10009,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.24 05:00:01,D2,EXIT_ATTEMPT,2025.02.24 04:00:00,6,BUY,0.0000000000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.24 05:00:01,D2,ENTRY_ATTEMPT,2025.02.24 04:00:00,0,BUY,0.0000000000,0.0000000000,12,0.0000,0.00000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.24 06:00:00,D2,EXIT_ATTEMPT,2025.02.24 05:00:00,6,BUY,0.0000000000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.24 07:00:00,D2,EXIT_ATTEMPT,2025.02.24 06:00:00,6,BUY,0.0000000000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.24 08:00:00,D2,EXIT_ATTEMPT,2025.02.24 07:00:00,6,BUY,0.0000000000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.24 09:00:00,D2,EXIT_ATTEMPT,2025.02.24 08:00:00,6,BUY,0.0000000000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.24 09:45:01,D2,EXIT_TRANSACTION,NONE,6,BUY,0.0000000000,1.0488800000,0,0.0000,0.08000000,0.00000000,0.0000000000,7,7,0,STOP_LOSS_EXIT,YES
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.25 14:00:00,D2,ENTRY_ATTEMPT,2025.02.25 13:00:00,0,BUY,0.0000000000,0.0000000000,13,0.0000,0.00000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.25 15:00:00,D2,ENTRY_ATTEMPT,2025.02.25 14:00:00,0,BUY,0.0000000000,0.0000000000,12,0.0000,0.00000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.26 02:00:00,D2,ENTRY_ATTEMPT,2025.02.26 01:00:00,0,BUY,0.0000000000,0.0000000000,12,0.0000,0.00000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.27 05:00:00,D2,ENTRY_ATTEMPT,2025.02.27 04:00:00,0,SELL,1.0470600000,0.0000000000,11,0.0000,0.09000000,23.76000000,1.0497000000,8,8,10009,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.27 06:00:00,D2,EXIT_ATTEMPT,2025.02.27 05:00:00,8,SELL,0.0000000000,0.0000000000,0,0.0000,0.09000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.27 06:00:00,D2,ENTRY_ATTEMPT,2025.02.27 05:00:00,0,SELL,0.0000000000,0.0000000000,11,0.0000,0.00000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.27 07:00:00,D2,EXIT_ATTEMPT,2025.02.27 06:00:00,8,SELL,0.0000000000,0.0000000000,0,0.0000,0.09000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.27 07:00:00,D2,ENTRY_ATTEMPT,2025.02.27 06:00:00,0,SELL,0.0000000000,0.0000000000,11,0.0000,0.00000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.27 08:00:00,D2,EXIT_ATTEMPT,2025.02.27 07:00:00,8,SELL,0.0000000000,0.0000000000,0,0.0000,0.09000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.27 09:00:00,D2,EXIT_ATTEMPT,2025.02.27 08:00:00,8,SELL,0.0000000000,0.0000000000,0,0.0000,0.09000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.27 10:01:32,D2,EXIT_ATTEMPT,2025.02.27 09:00:00,8,SELL,0.0000000000,0.0000000000,0,0.0000,0.09000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.27 11:00:01,D2,EXIT_ATTEMPT,2025.02.27 10:00:00,8,SELL,0.0000000000,0.0000000000,0,0.0000,0.09000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.27 12:00:00,D2,EXIT_ATTEMPT,2025.02.27 11:00:00,8,SELL,0.0000000000,0.0000000000,0,0.0000,0.09000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.27 13:00:00,D2,EXIT_ATTEMPT,2025.02.27 12:00:00,8,SELL,0.0000000000,0.0000000000,0,0.0000,0.09000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.27 14:00:00,D2,EXIT_ATTEMPT,2025.02.27 13:00:00,8,SELL,0.0000000000,0.0000000000,0,0.0000,0.09000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.27 15:00:00,D2,EXIT_ATTEMPT,2025.02.27 14:00:00,8,SELL,0.0000000000,0.0000000000,0,0.0000,0.09000000,0.00000000,0.0000000000,0,0,0,NONE,NO
