schema,time,segment_id,record_type,signal_bar_time,position_identifier,direction,requested_price,actual_price,spread_points,slippage_points,volume,initial_risk_amount,stop_loss,order_ticket,deal_ticket,broker_retcode,exit_reason,fill_confirmed
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.23 04:00:00,V2,ENTRY_ATTEMPT,2025.09.23 03:00:00,0,BUY,0.0000000000,0.0000000000,12,0.0000,0.00000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.23 05:00:00,V2,EXIT_ATTEMPT,2025.09.23 04:00:00,28,BUY,0.0000000000,0.0000000000,0,0.0000,0.10000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.23 05:00:00,V2,ENTRY_ATTEMPT,2025.09.23 04:00:00,0,BUY,0.0000000000,0.0000000000,12,0.0000,0.00000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.23 06:00:00,V2,EXIT_ATTEMPT,2025.09.23 05:00:00,28,BUY,0.0000000000,0.0000000000,0,0.0000,0.10000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.23 07:00:01,V2,EXIT_ATTEMPT,2025.09.23 06:00:00,28,BUY,0.0000000000,0.0000000000,0,0.0000,0.10000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.23 08:00:00,V2,EXIT_ATTEMPT,2025.09.23 07:00:00,28,BUY,0.0000000000,0.0000000000,0,0.0000,0.10000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.23 09:00:00,V2,EXIT_ATTEMPT,2025.09.23 08:00:00,28,BUY,0.0000000000,0.0000000000,0,0.0000,0.10000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.23 10:00:00,V2,EXIT_ATTEMPT,2025.09.23 09:00:00,28,BUY,0.0000000000,0.0000000000,0,0.0000,0.10000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.23 11:00:00,V2,EXIT_ATTEMPT,2025.09.23 10:00:00,28,BUY,0.0000000000,0.0000000000,0,0.0000,0.10000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.23 12:00:00,V2,EXIT_ATTEMPT,2025.09.23 11:00:00,28,BUY,0.0000000000,0.0000000000,0,0.0000,0.10000000,0.00000000,0.0000000000,0,0,0,NONE,NO
