schema,time,dataset,execution_layer,symbol,record_type,signal_time,scheduled_exit,direction,requested_price,actual_price,spread_points,slippage_points,volume,initial_risk_amount,stop_loss,order_ticket,deal_ticket,broker_retcode,fill_confirmed,atr_or_exit_reason
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.03.03 10:05:01,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,USDJPY,ENTRY_TRANSACTION,NONE,2025.04.07 10:05:00,SELL,150.0810000000,150.0820000000,13,-1.0000,0.01000000,29.79637710,154.5890000000,36,36,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:00,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,EURUSD,EXIT_ATTEMPT,2025.04.07 10:05:00,2025.04.07 10:05:00,BUY,1.1017400000,0.0000000000,0,0.0000,0.02000000,0,0,38,38,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:00,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,GBPUSD,EXIT_ATTEMPT,2025.04.07 10:05:00,2025.04.07 10:05:00,BUY,1.2911700000,0.0000000000,0,0.0000,0.01000000,0,0,39,39,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:00,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,NZDUSD,EXIT_ATTEMPT,2025.04.07 10:05:00,2025.04.07 10:05:00,BUY,0.5573100000,0.0000000000,0,0.0000,0.03000000,0,0,40,40,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:00,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,USDCAD,EXIT_ATTEMPT,2025.04.07 10:05:00,2025.04.07 10:05:00,SELL,1.4244900000,0.0000000000,0,0.0000,0.03000000,0,0,41,41,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:01,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,USDCHF,EXIT_ATTEMPT,2025.04.07 10:05:00,2025.04.07 10:05:00,SELL,0.8479800000,0.0000000000,0,0.0000,0.02000000,0,0,42,42,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:01,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,USDJPY,EXIT_ATTEMPT,2025.04.07 10:05:00,2025.04.07 10:05:00,SELL,145.1830000000,0.0000000000,0,0.0000,0.01000000,0,0,43,43,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:01,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,EURUSD,EXIT_TRANSACTION,NONE,NONE,BUY,1.1017400000,1.1016900000,0,5.0000,0.02000000,0,0,38,38,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:01,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,GBPUSD,EXIT_TRANSACTION,NONE,NONE,BUY,1.2911700000,1.2911300000,0,4.0000,0.01000000,0,0,39,39,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:01,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,NZDUSD,EXIT_TRANSACTION,NONE,NONE,BUY,0.5573100000,0.5572800000,0,3.0000,0.03000000,0,0,40,40,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:01,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,USDCAD,EXIT_TRANSACTION,NONE,NONE,SELL,1.4244900000,1.4245000000,0,1.0000,0.03000000,0,0,41,41,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:01,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,USDCHF,EXIT_TRANSACTION,NONE,NONE,SELL,0.8479800000,0.8479600000,0,-2.0000,0.02000000,0,0,42,42,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:01,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,USDJPY,EXIT_TRANSACTION,NONE,NONE,SELL,145.1830000000,145.1710000000,0,-12.0000,0.01000000,0,0,43,43,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:01,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,EURUSD,ENTRY_ATTEMPT,2025.04.07 10:05:00,2025.05.05 10:05:00,BUY,1.1017700000,0.0000000000,11,0.0000,0.01000000,31.22000000,1.0705500000,44,44,10009,NO,0.010405714286
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:01,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,GBPUSD,ENTRY_ATTEMPT,2025.04.07 10:05:00,2025.05.05 10:05:00,BUY,1.2912500000,0.0000000000,17,0.0000,0.01000000,30.83000000,1.2604200000,45,45,10009,NO,0.010276428571
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:02,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,AUDUSD,ENTRY_ATTEMPT,2025.04.07 10:05:00,2025.05.05 10:05:00,BUY,0.6019800000,0.0000000000,14,0.0000,0.01000000,25.32000000,0.5766600000,46,46,10009,NO,0.008439285714
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:02,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,NZDUSD,ENTRY_ATTEMPT,2025.04.07 10:05:00,2025.05.05 10:05:00,BUY,0.5574100000,0.0000000000,16,0.0000,0.02000000,45.18000000,0.5348200000,47,47,10009,NO,0.007530000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:02,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,USDCAD,ENTRY_ATTEMPT,2025.04.07 10:05:00,2025.05.05 10:05:00,SELL,1.4243600000,0.0000000000,15,0.0000,0.02000000,43.78137396,1.4555400000,48,48,10009,NO,0.010391428571
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:02,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,USDCHF,ENTRY_ATTEMPT,2025.04.07 10:05:00,2025.05.05 10:05:00,SELL,0.8478100000,0.0000000000,16,0.0000,0.01000000,26.38594008,0.8701800000,49,49,10009,NO,0.007456428571
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:02,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,USDJPY,ENTRY_ATTEMPT,2025.04.07 10:05:00,2025.05.05 10:05:00,SELL,145.1550000000,0.0000000000,16,0.0000,0.01000000,32.79253212,149.9150000000,50,50,10009,NO,1.586642857143
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:02,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,GBPUSD,ENTRY_TRANSACTION,NONE,2025.05.05 10:05:00,BUY,1.2912500000,1.2912600000,17,1.0000,0.01000000,30.84000000,1.2604200000,45,45,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:02,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,AUDUSD,ENTRY_TRANSACTION,NONE,2025.05.05 10:05:00,BUY,0.6019800000,0.6019800000,14,0.0000,0.01000000,25.32000000,0.5766600000,46,46,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.04.07 10:05:02,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,NZDUSD,ENTRY_TRANSACTION,NONE,2025.05.05 10:05:00,BUY,0.5574100000,0.5574200000,16,1.0000,0.02000000,45.20000000,0.5348200000,47,47,10009,YES,0.000000000000
