schema,time,open,high,low,close,tick_volume,spread,real_volume
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:29:00,0.5840200000,0.5840600000,0.5840100000,0.5840400000,16,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:30:00,0.5840500000,0.5841500000,0.5840000000,0.5841200000,47,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:31:00,0.5841200000,0.5841200000,0.5840100000,0.5840200000,36,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:32:00,0.5840600000,0.5842300000,0.5840500000,0.5841900000,66,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:33:00,0.5841800000,0.5841800000,0.5840400000,0.5841000000,52,14,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:34:00,0.5841000000,0.5841900000,0.5840400000,0.5840400000,49,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:35:00,0.5840300000,0.5840900000,0.5840100000,0.5840100000,51,14,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:36:00,0.5840100000,0.5840100000,0.5838400000,0.5839100000,61,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:37:00,0.5839000000,0.5839700000,0.5838900000,0.5839700000,31,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:38:00,0.5839700000,0.5840900000,0.5839700000,0.5840300000,50,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:39:00,0.5840300000,0.5840800000,0.5839800000,0.5840400000,44,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:40:00,0.5840400000,0.5841500000,0.5840300000,0.5840600000,47,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:41:00,0.5840500000,0.5841400000,0.5840200000,0.5841400000,33,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:42:00,0.5841300000,0.5841800000,0.5841200000,0.5841700000,27,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:43:00,0.5842000000,0.5843500000,0.5842000000,0.5843200000,37,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:44:00,0.5843200000,0.5843700000,0.5842900000,0.5843000000,35,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:45:00,0.5843000000,0.5843500000,0.5842700000,0.5843100000,26,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:46:00,0.5843100000,0.5843700000,0.5843100000,0.5843200000,40,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:47:00,0.5843300000,0.5843400000,0.5842300000,0.5843100000,29,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:48:00,0.5842900000,0.5843100000,0.5842200000,0.5842200000,25,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:49:00,0.5842200000,0.5842600000,0.5841600000,0.5842100000,32,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:50:00,0.5841900000,0.5842300000,0.5841700000,0.5841900000,32,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:51:00,0.5841900000,0.5842300000,0.5841600000,0.5841800000,14,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:52:00,0.5841700000,0.5841700000,0.5841200000,0.5841200000,8,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:53:00,0.5841200000,0.5841200000,0.5840200000,0.5841100000,23,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:54:00,0.5841100000,0.5841700000,0.5841000000,0.5841600000,24,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:55:00,0.5841500000,0.5841500000,0.5840700000,0.5840700000,25,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:56:00,0.5840600000,0.5841200000,0.5840300000,0.5841000000,36,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:57:00,0.5841000000,0.5841000000,0.5840300000,0.5840700000,26,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:58:00,0.5840700000,0.5841200000,0.5840400000,0.5841000000,37,12,0
