schema,time,open,high,low,close,tick_volume,spread,real_volume
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:33:00,150.8780000000,150.8960000000,150.8500000000,150.8940000000,180,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:34:00,150.8940000000,150.9290000000,150.8920000000,150.9170000000,153,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:35:00,150.9170000000,150.9170000000,150.8550000000,150.8600000000,217,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:36:00,150.8610000000,150.8640000000,150.8250000000,150.8500000000,224,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:37:00,150.8490000000,150.8630000000,150.8340000000,150.8490000000,165,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:38:00,150.8490000000,150.8720000000,150.8360000000,150.8710000000,175,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:39:00,150.8720000000,150.8780000000,150.8190000000,150.8240000000,168,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:40:00,150.8250000000,150.8550000000,150.8250000000,150.8370000000,144,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:41:00,150.8340000000,151.0140000000,150.7910000000,150.9160000000,754,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:42:00,150.9150000000,150.9990000000,150.8840000000,150.9820000000,585,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:43:00,150.9800000000,150.9800000000,150.9170000000,150.9660000000,334,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:44:00,150.9670000000,150.9680000000,150.8850000000,150.9070000000,269,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:45:00,150.9070000000,150.9680000000,150.9050000000,150.9670000000,217,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:46:00,150.9670000000,151.0310000000,150.9520000000,150.9630000000,323,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:47:00,150.9630000000,151.0110000000,150.9390000000,150.9730000000,241,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:48:00,150.9720000000,151.0090000000,150.9720000000,151.0070000000,212,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:49:00,151.0050000000,151.0430000000,150.9960000000,151.0180000000,210,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:50:00,151.0170000000,151.0550000000,151.0100000000,151.0520000000,297,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:51:00,151.0520000000,151.0950000000,151.0460000000,151.0710000000,289,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:52:00,151.0700000000,151.1030000000,151.0640000000,151.0750000000,315,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:53:00,151.0750000000,151.0890000000,151.0460000000,151.0790000000,254,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:54:00,151.0780000000,151.0860000000,151.0390000000,151.0800000000,234,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:55:00,151.0790000000,151.1080000000,151.0590000000,151.1010000000,292,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:56:00,151.1000000000,151.1330000000,151.0840000000,151.1210000000,214,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:57:00,151.1220000000,151.1340000000,151.0860000000,151.0920000000,239,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:58:00,151.0920000000,151.0970000000,151.0510000000,151.0530000000,216,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:59:00,151.0550000000,151.0720000000,151.0410000000,151.0710000000,217,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:00:00,151.0700000000,151.0910000000,151.0170000000,151.0320000000,275,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:01:00,151.0340000000,151.0660000000,151.0340000000,151.0540000000,193,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:02:00,151.0550000000,151.0840000000,151.0540000000,151.0670000000,139,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:03:00,151.0660000000,151.0710000000,151.0170000000,151.0550000000,262,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:04:00,151.0540000000,151.0710000000,151.0340000000,151.0710000000,215,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:05:00,151.0710000000,151.1260000000,151.0710000000,151.1110000000,193,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:06:00,151.1110000000,151.1210000000,151.0640000000,151.0770000000,213,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:07:00,151.0760000000,151.1140000000,151.0730000000,151.0830000000,172,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:08:00,151.0810000000,151.0930000000,151.0600000000,151.0820000000,165,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:09:00,151.0800000000,151.1130000000,151.0670000000,151.0770000000,237,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:10:00,151.0770000000,151.0800000000,151.0540000000,151.0620000000,215,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:11:00,151.0630000000,151.0680000000,151.0300000000,151.0410000000,208,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:12:00,151.0410000000,151.0820000000,151.0320000000,151.0440000000,226,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:13:00,151.0450000000,151.0520000000,151.0160000000,151.0230000000,234,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:14:00,151.0230000000,151.0230000000,150.9880000000,151.0090000000,199,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:15:00,151.0100000000,151.0900000000,151.0100000000,151.0780000000,216,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:16:00,151.0780000000,151.0840000000,151.0430000000,151.0520000000,117,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:17:00,151.0540000000,151.0710000000,151.0450000000,151.0520000000,159,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:18:00,151.0520000000,151.0650000000,151.0140000000,151.0140000000,88,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:19:00,151.0070000000,151.0210000000,150.9900000000,150.9960000000,130,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:20:00,150.9960000000,151.0350000000,150.9870000000,150.9940000000,163,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:21:00,150.9900000000,151.0100000000,150.9740000000,150.9960000000,219,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:22:00,150.9950000000,151.0080000000,150.9650000000,150.9760000000,145,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:23:00,150.9750000000,150.9750000000,150.9210000000,150.9390000000,185,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:24:00,150.9380000000,150.9510000000,150.9260000000,150.9260000000,125,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:25:00,150.9250000000,150.9250000000,150.8710000000,150.8710000000,164,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:26:00,150.8710000000,150.8920000000,150.8630000000,150.8850000000,187,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:27:00,150.8850000000,150.9050000000,150.8810000000,150.8930000000,175,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:28:00,150.8930000000,150.9030000000,150.8630000000,150.8980000000,133,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:29:00,150.8970000000,150.9130000000,150.8860000000,150.9090000000,136,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:30:00,150.9100000000,150.9520000000,150.9010000000,150.9150000000,233,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:31:00,150.9140000000,150.9320000000,150.9100000000,150.9220000000,135,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:32:00,150.9220000000,150.9560000000,150.8810000000,150.8840000000,198,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:33:00,150.8840000000,150.9170000000,150.8630000000,150.9160000000,206,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:34:00,150.9150000000,150.9480000000,150.9110000000,150.9200000000,185,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:35:00,150.9200000000,150.9490000000,150.9060000000,150.9100000000,177,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:36:00,150.9110000000,150.9560000000,150.9040000000,150.9550000000,171,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:37:00,150.9550000000,150.9550000000,150.8630000000,150.8960000000,149,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:38:00,150.8950000000,150.8960000000,150.8530000000,150.8550000000,179,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:39:00,150.8550000000,150.9090000000,150.8480000000,150.8950000000,194,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:40:00,150.8950000000,150.9290000000,150.8690000000,150.9250000000,184,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:41:00,150.9190000000,150.9200000000,150.8800000000,150.8820000000,153,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:42:00,150.8830000000,150.8900000000,150.8590000000,150.8630000000,136,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:43:00,150.8620000000,150.8930000000,150.8480000000,150.8730000000,119,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:44:00,150.8730000000,150.9190000000,150.8510000000,150.9130000000,276,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:45:00,150.9120000000,150.9120000000,150.8160000000,150.8580000000,410,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:46:00,150.8580000000,150.8590000000,150.8040000000,150.8270000000,270,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:47:00,150.8270000000,150.8650000000,150.8190000000,150.8650000000,237,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:48:00,150.8650000000,150.8990000000,150.8650000000,150.8770000000,226,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:49:00,150.8770000000,150.8910000000,150.8590000000,150.8820000000,210,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:50:00,150.8830000000,150.9180000000,150.8680000000,150.8730000000,227,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 16:51:00,150.8720000000,150.8750000000,150.8320000000,150.8380000000,213,11,0
