schema,time,open,high,low,close,tick_volume,spread,real_volume
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:58:00,1.0536000000,1.0536900000,1.0535900000,1.0536700000,72,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:59:00,1.0536700000,1.0537200000,1.0536000000,1.0536700000,81,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 20:00:00,1.0536700000,1.0537700000,1.0536400000,1.0536700000,61,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 20:01:00,1.0536700000,1.0536800000,1.0534900000,1.0535300000,72,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 20:02:00,1.0535300000,1.0535400000,1.0533800000,1.0535200000,72,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 20:03:00,1.0535200000,1.0535500000,1.0533900000,1.0535400000,77,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 20:04:00,1.0535400000,1.0536900000,1.0534500000,1.0536600000,81,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 20:05:00,1.0536600000,1.0538000000,1.0536600000,1.0537400000,87,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 20:06:00,1.0537400000,1.0537900000,1.0536300000,1.0536900000,66,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 20:07:00,1.0536900000,1.0538400000,1.0536900000,1.0536900000,63,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 20:08:00,1.0536900000,1.0537000000,1.0534900000,1.0535100000,50,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 20:09:00,1.0535000000,1.0535800000,1.0534800000,1.0534900000,59,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 20:10:00,1.0534800000,1.0535000000,1.0532500000,1.0533500000,72,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 20:11:00,1.0533500000,1.0534900000,1.0533400000,1.0534200000,82,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 20:12:00,1.0534300000,1.0534700000,1.0533500000,1.0533900000,57,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 20:13:00,1.0534100000,1.0535300000,1.0533400000,1.0533500000,89,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 20:14:00,1.0533500000,1.0534200000,1.0533300000,1.0533500000,55,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 20:15:00,1.0533500000,1.0534000000,1.0532300000,1.0532400000,120,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 20:16:00,1.0532500000,1.0533100000,1.0532200000,1.0532500000,67,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 20:17:00,1.0532500000,1.0533400000,1.0532400000,1.0532400000,47,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 20:18:00,1.0532400000,1.0534600000,1.0532300000,1.0533900000,77,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 20:19:00,1.0533900000,1.0534100000,1.0531900000,1.0531900000,51,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 20:20:00,1.0531800000,1.0532000000,1.0530300000,1.0530300000,41,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 20:21:00,1.0530300000,1.0531000000,1.0528800000,1.0530500000,77,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 20:22:00,1.0530500000,1.0531100000,1.0530300000,1.0531000000,78,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 20:23:00,1.0531000000,1.0533100000,1.0531000000,1.0532900000,77,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 20:24:00,1.0532900000,1.0533500000,1.0531800000,1.0532100000,91,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 20:25:00,1.0532100000,1.0532500000,1.0530800000,1.0531700000,76,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 20:26:00,1.0531800000,1.0531800000,1.0530600000,1.0530900000,71,11,0
